350.0398
354.5733
364.1785
366.0098
364.948
364.2573
369.2718
371.5474
369.8812
375.4974
371.8897
374.373
372.2036
382.2761
364.8925
364.7098
376.751
375.3022
372.6438
372.3197
370.8345
362.2603
364.1014
368.9259
371.6092
372.4722
369.212
369.7914
367.3079
364.7817
373.3555
375.5802
371.9444
371.2984
370.5408
366.4064
366.5853
373.8012
371.8254
372.6089
372.0162
370.1634
365.179
363.8
369.6596
368.7742
369.0171
368.2919
366.1743
359.9126
357.7877
365.2456
364.1418
365.793
361.7304
357.5802
351.82
351.5144
361.7422
361.1319
361.4383
358.8045
356.0474
349.549
338.4986
358.6814
362.3468
363.3991
360.4218
359.1259
351.4723
352.3191
359.0857
362.6494
354.1519
357.6238
354.1558
355.0672
348.724
354.456
354.0123
355.6717
357.0235
354.0533
348.3685
345.4421
354.2108
352.1896
351.3061
352.5216
350.7424
342.6062
341.3721
349.8643
349.4418
347.4652
344.4454
339.2635
332.1299
326.6214
341.6856
346.1667
345.9156
347.796
346.098
338.5902
337.7132
352.0753
343.383
344.5032
344.1277
347.2467
345.1883
337.282
355.7745
353.2952
355.7795
353.4176
348.3616
341.9225
342.5602
354.8672
353.1186
354.5728
349.4127
354.98
344.9042
336.9401
352.8565
353.71
356.6306
353.2431
354.9065
338.4696
332.8352
345.6187
349.2592
348.3453
361.2235
355.4953
348.2701
354.4817
359.2852
357.4307
350.2427
349.3452
347.5669
343.599
340.8891
352.8565
357.745
360.4725
361.4411
366.2936
359.5468
354.0696
365.7165
355.7734
360.1234
364.0207
361.3292
360.5343
361.7796
370.5692
372.938
381.0093
368.1343
361.789
354.327
358.6145
380.1762
388.867
384.149
397.0069
390.0808
363.974
367.8808
372.3734
384.5086
380.3528
380.5327
374.1411
360.1246
358.254
372.9301
369.2504
372.4141
383.181
387.0089
367.5286
358.2888
369.4521
366.4445
372.8031
372.7371
377.3307
361.1024
358.0516
379.6865
382.9461
372.2195
381.4213
378.8235
367.8869
357.212
379.7239
389.0331
389.966
388.4181
381.0209
378.806
366.6566
383.9374
389.2037
387.4161
382.0233
375.5262
365.7758
363.2924
389.3464
385.4664
394.3052
401.3623
412.4222
397.0303
399.9554
424.4137
424.8284
417.6761
402.6766
396.197
388.0566
382.9247
398.3704
395.2688
393.8105
384.5967
374.9979
354.6382
357.3849
375.542
378.2828
386.4318
389.9003
389.2252
368.7898
359.6537
373.4143
391.4841
385.6965
386.3605
381.8506
374.3118
368.0876
376.7258
375.4419
373.7539
374.8819
366.2986
357.77
356.9817
376.4211
367.9379
373.6365
367.8699
363.8016
353.852
350.7019
360.2861
357.8478
359.3889
354.1897
355.1209
345.9899
344.5517
355.8572
354.7204
352.9964
351.9491
348.8739
339.3978
331.6271
341.255
348.9396
349.1248
349.538
347.6837
339.591
338.0847
351.851
349.4738
350.6812
349.2485
344.3626
336.9031
338.526
347.6984
348.6502
348.0964
347.7572
345.816
336.8163
352.8505
346.7697
345.8726
346.1341
343.8494
342.3153
333.5846
335.7503
345.0517
345.6939
343.5856
342.1533
339.4688
330.3542
331.0862
343.6005
344.3793
339.9499
339.2514
338.1724
331.3436
329.2583
339.1547
341.4227
342.0785
340.7425
337.2503
333.6738
331.0289
338.5073
337.6939
339.2306
338.007
338.368
330.0505
329.5363
338.392
337.3672
338.7118
338.6996
338.8449
337.2572
334.9659
343.2329
344.2835
345.7727
345.3199
344.1135
340.8256
340.1724
348.5729
345.3909
341.6945
336.6508
324.0931
328.3354
331.0424
336.2826
335.986
337.2319
336.5999
328.5261
